Date,T_surf,T_sub,T_air,SW_d,SW_u,LW_d,LW_u,SHF,LHF,dH
1/23/2018 11:00,-21.4562,-15.3933,-18.95,0,0,172.6813,225.9044,87.7813,-21.9787,-11.2431
1/23/2018 12:00,-20.1247,-15.3934,-17.6796,0,0,197.4608,231.3572,84.8617,-29.8122,-11.2439
1/23/2018 13:00,-19.8262,-15.3956,-17.6043,0,0,198.0343,232.438,73.8749,-30.6251,-11.2381
1/23/2018 14:00,-20.7086,-15.3987,-18.8508,0,0,183.7383,228.868,66.7989,-25.9108,-11.2373
1/23/2018 15:00,-21.0483,-15.3989,-18.666,1.6166,1.3448,164.7908,227.1002,81.9402,-19.5873,-11.2425
1/23/2018 16:00,-21.1687,-15.4013,-18.5308,4.147,3.4497,163.5494,226.6384,86.8352,-19.0486,-11.245
1/23/2018 17:00,-21.8566,-15.4051,-19.0445,2.1087,1.7541,153.0905,223.9145,90.5431,-17.3528,-11.244
1/23/2018 18:00,-22.4428,-15.4171,-19.6341,0,0,149.8802,221.7785,91.2738,-15.8128,-11.2425
1/23/2018 19:00,-23.0478,-15.4148,-20.3946,0,0,148.8626,219.6586,85.1535,-13.5221,-11.2407
1/23/2018 20:00,-23.6171,-15.4134,-21.0878,0,0,148.0794,217.6818,82.3518,-12.5917,-11.248
1/23/2018 21:00,-23.7656,-15.4134,-21.041,0,0,148.0647,217.1737,84.9771,-13.0619,-11.2482
1/23/2018 22:00,-23.9589,-15.4134,-21.041,0,0,148.094,216.5158,83.5455,-12.6321,-11.2423
1/23/2018 23:00,-24.3892,-15.4134,-21.2464,0,0,148.8231,215.0775,74.2067,-9.8384,-11.2382
1/24/2018 0:00,-24.6616,-15.4143,-21.2873,0,0,148.0152,214.1318,75.2306,-8.8626,-11.2417
1/24/2018 1:00,-24.6777,-15.4146,-21.3469,0,0,149.4617,214.1207,76.7608,-9.1997,-11.2435
1/24/2018 2:00,-25.052,-15.42,-21.7661,0,0,150.0709,212.8811,71.9273,-7.4226,-11.2501
1/24/2018 3:00,-24.3801,-15.4217,-21.1214,0,0,160.7448,215.4665,76.681,-8.9991,-11.2527
1/24/2018 4:00,-24.3519,-15.434,-21.1655,0,0,161.3749,215.5849,68.7984,-8.779,-11.2556
1/24/2018 5:00,-24.8308,-15.4407,-21.4506,0,0,148.513,213.5766,72.0327,-7.9584,-11.253
1/24/2018 6:00,-25.1139,-15.452,-21.8216,0,0,148.2029,212.6166,71.2364,-7.4272,-11.2515
1/24/2018 7:00,-25.2877,-15.4595,-21.7498,0,0,147.6194,212.0167,69.717,-6.6844,-11.2507
1/24/2018 8:00,-25.8821,-15.4754,-22.5452,0,0,146.7537,210.0056,66.7021,-5.4205,-11.2463
1/24/2018 9:00,-25.4159,-15.4838,-21.7163,0,0,147.188,211.5726,79.5795,-6.8859,-11.2465
1/24/2018 10:00,-25.511,-15.4991,-21.6962,0,0,147.5017,211.2655,78.656,-6.671,-11.242
1/24/2018 11:00,-25.7777,-15.5112,-22.0676,0,0,146.9646,210.3579,71.8457,-5.2345,-11.2414
1/24/2018 12:00,-25.555,-15.5231,-21.9005,0,0,146.7132,211.0939,79.7977,-6.9014,-11.2407
1/24/2018 13:00,-25.9047,-15.539,-22.2016,0,0,146.5828,209.9239,71.2833,-5.5153,-11.2476
1/24/2018 14:00,-25.6055,-15.5534,-21.7416,0,0,146.3727,210.9171,76.0627,-6.1359,-11.253
1/24/2018 15:00,-25.222,-15.5687,-21.1626,0.9139,0.7604,147.063,212.2202,80.4917,-6.4825,-11.2542
1/24/2018 16:00,-25.0344,-15.5836,-21.0049,3.5851,2.9829,145.6604,212.8063,NaN,NaN,-11.2591
1/24/2018 17:00,-25.6526,-15.5977,-22.2585,3.0227,2.515,144.5481,210.7067,77.5253,-7.7329,-11.2583
1/24/2018 18:00,-25.6057,-15.6152,-22.0717,0,0,144.3761,210.8536,85.2038,-8.147,-11.2564
1/24/2018 19:00,-25.9354,-15.6329,-22.4133,0,0,143.4983,209.73,79.9861,-7.0144,-11.254
1/24/2018 20:00,-26.0828,-15.6514,-22.4614,0,0,143.6058,209.2429,75.9011,-6.105,-11.2528
1/24/2018 21:00,-26.0602,-15.6599,-22.3638,0,0,146.0596,209.3923,73.699,-5.8029,-11.2501
1/24/2018 22:00,-25.045,-15.6771,-21.8301,0,0,170.6919,213.5226,70.5586,-7.2534,-11.248
1/24/2018 23:00,-25.8923,-15.6968,-22.9201,0,0,158.9803,210.3378,54.6536,-5.3575,-11.2488
1/25/2018 0:00,-25.4759,-15.7086,-22.6868,0,0,171.1813,212.0916,45.1585,-4.5495,-11.2516
1/25/2018 1:00,-25.8666,-15.7244,-22.9917,0,0,162.6066,210.5329,46.8092,-4.7821,-11.2535
1/25/2018 2:00,-25.1266,-15.7384,-21.9473,0,0,168.4796,213.1803,54.3456,-5.1085,-11.2546
1/25/2018 3:00,-25.3342,-15.7549,-21.9123,0,0,160.1574,212.2377,55.9131,-3.029,-11.257
1/25/2018 4:00,-26.5816,-15.7713,-23.0706,0,0,144.8171,207.63,63.9278,-2.9414,-11.2522
1/25/2018 5:00,-27.1145,-15.7847,-23.6978,0,0,145.7654,205.9067,63.4148,-2.6474,-11.2409
1/25/2018 6:00,-26.839,-15.8024,-23.3413,0,0,155.1485,207.0946,66.6812,-3.4747,-11.2444
1/25/2018 7:00,-25.8395,-15.8084,-22.2835,0,0,145.9977,210.1239,80.7878,-5.0964,-11.2503
1/25/2018 8:00,-25.1663,-15.8273,-21.632,0,0,147.9553,212.4318,88.5118,-7.4376,-11.2452
1/25/2018 9:00,-24.7263,-15.846,-21.306,0,0,152.9771,214.0619,87.374,-7.6342,-11.2469
1/25/2018 10:00,-24.605,-15.857,-21.2522,0,0,153.0567,214.4738,79.9321,-7.3188,-11.2529
1/25/2018 11:00,-24.6097,-15.8729,-20.9474,0,0,149.757,214.3588,80.0015,-6.3565,-11.2506
1/25/2018 12:00,-24.4215,-15.8917,-20.7725,0,0,149.3988,214.9853,86.1905,-7.3034,-11.2441
1/25/2018 13:00,-24.0264,-15.9043,-20.5352,0,0,149.365,216.3244,87.3214,-8.397,-11.2494
1/25/2018 14:00,-23.7976,-15.9185,-20.3177,0,0,144.7731,216.9659,100,-10.8391,-11.2463
1/25/2018 15:00,-23.9466,-15.9387,-20.8278,1.827,1.5205,145.2305,216.4718,96.3041,-9.7676,-11.2409
1/25/2018 16:00,-23.7401,-15.9488,-20.734,4.6379,3.8597,147.5188,217.2446,91.7001,-10.3598,-11.2459
1/25/2018 17:00,-23.836,-15.967,-20.8284,4.3568,3.6258,145.3282,216.8514,92.0503,-10.2445,-11.2359
1/25/2018 18:00,-23.7654,-15.967,-20.469,0,0,144.6865,217.0731,93.8879,-9.6218,-11.2399
1/25/2018 19:00,-23.8961,-15.9811,-20.4272,0,0,142.9379,216.5756,90.5963,-7.8538,-11.2411
1/25/2018 20:00,-24.2322,-15.9912,-20.7758,0,0,141.4686,215.3882,90.4702,-6.9418,-11.2373
1/25/2018 21:00,-24.1265,-15.9952,-20.5806,0,0,141.6386,215.752,89.2506,-6.5492,-11.2431
1/25/2018 22:00,-24.6935,-16.0033,-20.8048,0,0,141.1541,213.8226,78.8185,-4.7039,-11.2461
1/25/2018 23:00,-26.8462,-16.0079,-21.8891,0,0,141.317,206.6595,57.2385,-0.0475,-11.247
1/26/2018 0:00,-28.3078,-16.0135,-23.244,0,0,140.2398,201.8594,47.6794,0.1072,-11.2458
1/26/2018 1:00,-29.1914,-16.0203,-25.2658,0,0,140.1995,199.0202,47.808,0.016,-11.2319
1/26/2018 2:00,-29.5693,-16.0193,-25.6804,0,0,140.6519,197.8291,53.5199,0.427,-11.2373
1/26/2018 3:00,-29.6694,-16.0335,-26.254,0,0,141.6271,197.5402,53.475,-0.1061,-11.2388
1/26/2018 4:00,-29.6274,-16.0375,-25.938,0,0,141.9648,197.684,57.5104,0.2296,-11.2385
1/26/2018 5:00,-29.609,-16.0375,-26.1006,0,0,142.4434,197.757,57.3348,0.203,-11.2376
1/26/2018 6:00,-29.5238,-16.0476,-26.2401,0,0,143.3406,198.0547,58.0188,-0.1584,-11.2376
1/26/2018 7:00,-29.3586,-16.0618,-26.0483,0,0,143.6645,198.5902,64.7415,0.2035,-11.2359
1/26/2018 8:00,-29.432,-16.082,-26.4318,0,0,142.8602,198.3325,57.6211,-1.0308,-11.2435
1/26/2018 9:00,-28.662,-16.0922,-24.9758,0,0,145.752,200.8892,70.0497,-0.7072,-11.2454
1/26/2018 10:00,-26.5445,-16.1129,-23.5618,0,0,191.9559,209.1825,60.0547,-2.2277,-11.2382
1/26/2018 11:00,-24.107,-16.1317,-21.9,0,0,216.807,218.0762,43.1891,-4.6468,-11.235
1/26/2018 12:00,-23.3291,-16.1468,-21.7269,0,0,220.3063,220.835,25.8802,-6.1612,-11.2421
1/26/2018 13:00,-24.8836,-16.1717,-23.4774,0,0,184.4585,214.4869,30.4473,-5.0304,-11.2512
1/26/2018 14:00,-24.5819,-16.1893,-23.5307,0.3514,0.2925,212.4961,216.338,18.2869,-5.4826,-11.251
1/26/2018 15:00,-24.6499,-16.2083,-23.2728,1.4758,1.2284,194.5626,215.5722,19.3373,-4.3192,-11.2465
1/26/2018 16:00,-26.7793,-16.2324,-25.0384,2.7408,2.2814,164.2809,207.5703,25.227,-2.6646,-11.2455
1/26/2018 17:00,-26.2661,-16.2458,-24.9888,2.9517,2.457,195.2564,210.1862,15.6474,-2.2868,-11.2443
1/26/2018 18:00,-26.2448,-16.2621,-24.6434,0,0,178.7394,209.7625,21.5562,-2.3199,-11.2429
1/26/2018 19:00,-28.4793,-16.2722,-25.9946,0,0,143.8658,201.4172,37.0198,-0.5104,-11.2434
1/26/2018 20:00,-29.2221,-16.2847,-26.4302,0,0,143.3057,199.0162,40.5467,0.3314,-11.2443
1/26/2018 21:00,-29.0584,-16.2815,-25.9125,0,0,150.9804,199.7697,38.9794,0.4725,-11.2432
1/26/2018 22:00,-28.8074,-16.2936,-25.2765,0,0,154.0624,200.6655,42.0826,0.6462,-11.2437
1/26/2018 23:00,-28.014,-16.306,-24.8888,0,0,170.6667,203.7277,34.3047,0.233,-11.2463
1/27/2018 0:00,-27.1409,-16.311,-23.6215,0,0,181.9802,206.9068,14.5264,0.3296,-11.2466
1/27/2018 1:00,-27.8282,-16.3212,-24.8311,0,0,169.2412,204.2832,25.0098,0.3513,-11.2494
1/27/2018 2:00,-28.2757,-16.3374,-24.9666,0,0,168.2178,202.8016,22.2515,0.5364,-11.2491
1/27/2018 3:00,-28.513,-16.3436,-25.3355,0,0,164.8997,201.937,26.5041,0.3962,-11.2498
1/27/2018 4:00,-29.0842,-16.3555,-25.771,0,0,159.4577,199.941,25.3053,0.5892,-11.249
1/27/2018 5:00,-29.2358,-16.3712,-25.1798,0,0,161.101,199.5049,28.1012,1.1114,-11.2449
1/27/2018 6:00,-29.9315,-16.3794,-25.3566,0,0,156.5349,197.1605,25.0537,0.9164,-11.2408
1/27/2018 7:00,-29.3498,-16.4018,-25.2186,0,0,176.308,199.6007,31.4097,1.1916,-11.2381
1/27/2018 8:00,-29.4639,-16.4121,-25.514,0,0,170.4044,199.0574,28.9852,0.9021,-11.2391
1/27/2018 9:00,-30.0397,-16.4285,-24.5507,0,0,169.7403,197.212,23.5665,1.1925,-11.2454
1/27/2018 10:00,-30.0736,-16.4469,-25.1948,0,0,183.466,197.5192,30.0524,1.4714,-11.2466
1/27/2018 11:00,-28.3179,-16.4571,-25.1394,0,0,199.227,203.5999,31.0512,0.638,-11.25
1/27/2018 12:00,-27.661,-16.4801,-23.8953,0,0,197.9305,205.6877,29.1378,0.6671,-11.2484
1/27/2018 13:00,-26.8479,-16.5009,-23.1155,0.7729,0.6435,203.1281,208.5043,25.2701,0.3749,-11.2473
1/27/2018 14:00,-26.4494,-16.5135,-23.8015,0,0,196.9195,209.6284,20.579,-0.1867,-11.2473
1/27/2018 15:00,-26.5886,-16.536,-23.5786,2.3891,1.989,185.2537,208.8207,27.4782,-0.0342,-11.2462
1/27/2018 16:00,-26.3155,-16.5565,-23.9309,4.0051,3.3345,193.8525,209.981,27.8869,-0.2704,-11.2452
1/27/2018 17:00,-25.2532,-16.573,-23.1676,3.724,3.1005,206.2618,213.8942,24.5368,-0.7949,-11.2458
1/27/2018 18:00,-23.7216,-16.5861,-21.7358,0.4216,0.351,221.1216,219.5176,NaN,NaN,-11.2468
1/27/2018 19:00,-23.6392,-16.6032,-21.2949,0,0,207.4924,219.3885,17.3256,-0.2792,-11.2449
1/27/2018 20:00,-23.2758,-16.6196,-21.4875,0,0,215.8439,220.8839,13.8874,-1.7455,-11.2372
1/27/2018 21:00,-23.0729,-16.6274,-20.4803,0,0,211.7676,221.4591,5.6068,-0.2615,-11.2352
1/27/2018 22:00,-23.5064,-16.6419,-21.4488,0,0,200.2246,219.6252,22.9014,-1.6971,-11.2341
1/27/2018 23:00,-24.072,-16.6515,-22.1022,0,0,194.9278,217.5361,20.8398,-1.154,-11.2366
1/28/2018 0:00,-24.7529,-16.6593,-22.5798,0,0,186.5184,214.9803,23.4865,-0.6945,-11.2432
1/28/2018 1:00,-23.6907,-16.661,-21.8269,0,0,210.1826,219.2941,19.2847,-1.8306,-11.2463
1/28/2018 2:00,-23.554,-16.6614,-21.6854,0,0,204.7773,219.5986,14.6316,-1.2552,-11.249
1/28/2018 3:00,-24.0708,-16.662,-22.1318,0,0,200.3074,217.7012,17.8764,-1.1284,-11.2461
1/28/2018 4:00,-24.5599,-16.659,-22.1685,0,0,189.0271,215.7094,16.639,-0.0202,-11.2433
1/28/2018 5:00,-24.9132,-16.6567,-22.7132,0,0,198.7357,214.8086,17.7953,-0.1843,-11.2399
1/28/2018 6:00,-23.5066,-16.6522,-21.7999,0,0,211.8488,219.9735,18.627,-0.8621,-11.2396
1/28/2018 7:00,-24.1489,-16.6492,-21.995,0,0,198.0774,217.3749,24.4785,-0.3971,-11.2468
1/28/2018 8:00,-27.0796,-16.6447,-24.0452,0,0,177.3676,206.9751,35.0545,0.9574,-11.255
1/28/2018 9:00,-26.5635,-16.6394,-23.8678,0,0,201.5499,209.3936,29.1414,0.941,-11.2506
1/28/2018 10:00,-25.3382,-16.6327,-22.9989,0,0,213.6155,213.827,18.7563,0.1308,-11.2445
1/28/2018 11:00,-27.9978,-16.6327,-24.4274,0,0,197.6287,204.5913,23.6168,1.0627,-11.241
1/28/2018 12:00,-27.9655,-16.6327,-24.3522,0,0,200.3472,204.7716,42.3091,1.0526,-11.2404
1/28/2018 13:00,-28.5803,-16.6321,-25.067,0,0,197.3361,202.6948,49.1448,0.8439,-11.2475
1/28/2018 14:00,-27.7532,-16.6283,-24.6935,0.4216,0.3511,200.6384,205.4691,38.7652,0.3157,-11.2527
1/28/2018 15:00,-28.4724,-16.6308,-25.4261,2.3186,1.9307,195.2241,202.9806,41.4489,0.3927,-11.2547
1/28/2018 16:00,-27.1172,-16.6294,-23.7057,6.3233,5.2656,196.2016,207.4136,47.1548,-0.1119,-11.2535
1/28/2018 17:00,-26.7194,-16.6324,-23.5131,5.2688,4.3875,173.7673,208.0517,47.5368,-1.3134,-11.2535
1/28/2018 18:00,-24.5183,-16.6326,-22.2506,1.124,0.936,204.4108,216.3089,34.5741,-3.9016,-11.2524
1/28/2018 19:00,-24.1911,-16.6347,-22.2825,0,0,206.28,217.4719,23.6348,-3.5089,-11.2496
1/28/2018 20:00,-23.942,-16.6382,-22.0186,0,0,203.7214,218.2435,26.8411,-4.329,-11.2474
1/28/2018 21:00,-23.3419,-16.6467,-21.7098,0,0,206.6703,220.3815,31.6663,-8.1092,-11.2451
1/28/2018 22:00,-23.3582,-16.6586,-22.112,0,0,206.6494,220.3244,26.5332,-9.6369,-11.2476
1/28/2018 23:00,-23.1415,-16.6702,-21.7425,0,0,208.2899,221.1182,26.1265,-8.0648,-11.2498
1/29/2018 0:00,-23.1077,-16.6748,-21.7367,0,0,205.9757,221.1649,25.3966,-7.8137,-11.2528
1/29/2018 1:00,-23.1442,-16.679,-21.7826,0,0,203.8112,220.974,25.8239,-7.9043,-11.2534
1/29/2018 2:00,-23.4157,-16.6892,-22.1178,0,0,200.9618,219.9571,24.0966,-7.8283,-11.2552
1/29/2018 3:00,-23.8617,-16.688,-22.6962,0,0,195.865,218.2801,24.1472,-8.4129,-11.2565
1/29/2018 4:00,-25.6157,-16.6858,-24.2777,0,0,168.1906,211.5451,22.3881,-5.1108,-11.2538
1/29/2018 5:00,-27.973,-16.6848,-26.0576,0,0,142.0908,203.0071,31.6626,-2.8807,-11.2423
1/29/2018 6:00,-29.6442,-16.6842,-27.1588,0,0,132.584,197.3507,40.8938,-1.4879,-11.2471
1/29/2018 7:00,-30.062,-16.6856,-26.9163,0,0,132.6385,196.027,50.5426,-0.8808,-11.2488
1/29/2018 8:00,-30.5776,-16.6833,-27.6149,0,0,131.8722,194.38,51.1704,-1.0307,-11.252
1/29/2018 9:00,-31.0396,-16.6796,-28.2091,0,0,131.8122,192.9315,52.0482,-0.7839,-11.2536
1/29/2018 10:00,-30.6581,-16.6776,-27.3277,0,0,132.0373,194.1321,62.4046,-0.9182,-11.2544
1/29/2018 11:00,-31.0671,-16.679,-27.6675,0,0,131.4683,192.8362,56.4718,-0.5756,-11.2524
1/29/2018 12:00,-31.3076,-16.6886,-27.6621,0,0,131.0202,192.0727,56.73,-0.4219,-11.25
1/29/2018 13:00,-30.814,-16.6965,-26.9952,0,0,131.5899,193.6308,64.779,-0.6957,-11.2463
1/29/2018 14:00,-29.9238,-16.7029,-26.2974,0,0,135.1397,196.5393,67.6373,-1.526,-11.2388
1/29/2018 15:00,-29.6173,-16.7223,-26.4667,3.5833,2.9845,149.1054,197.9303,57.4315,-1.6807,-11.2381
1/29/2018 16:00,-29.7278,-16.7285,-25.9398,6.7449,5.6178,140.509,197.3215,58.9914,-1.0918,-11.2409
1/29/2018 17:00,-29.935,-16.7492,-26.5992,5.7613,4.7986,139.6332,196.6396,61.7422,-1.0608,-11.2435
1/29/2018 18:00,-30.3244,-16.7719,-27.3986,1.2646,1.0533,133.9125,195.239,58.1958,-1.9404,-11.2468
1/29/2018 19:00,-30.5308,-16.7947,-27.3499,0,0,133.096,194.5635,62.5087,-1.4407,-11.2488
1/29/2018 20:00,-30.821,-16.8174,-27.6548,0,0,133.085,193.6533,59.2881,-0.9497,-11.2499
1/29/2018 21:00,-30.6344,-16.8349,-27.315,0,0,132.3398,194.2163,65.5705,-1.2618,-11.2585
1/29/2018 22:00,-30.7358,-16.8602,-27.3414,0,0,135.6676,193.9985,62.3762,-1.1776,-11.2532
1/29/2018 23:00,-30.1038,-16.8794,-26.8238,0,0,137.3373,196.0371,68.4712,-1.5367,-11.2451
1/30/2018 0:00,-30.0832,-16.9003,-26.7605,0,0,139.9849,196.1802,63.6717,-1.614,-11.2423
1/30/2018 1:00,-29.8942,-16.9231,-26.3217,0,0,142.4553,196.8521,63.2649,-1.689,-11.242
1/30/2018 2:00,-30.4012,-16.9439,-26.5041,0,0,141.1692,195.2133,58.9533,-0.8479,-11.2412
1/30/2018 3:00,-30.9094,-16.9688,-27.1543,0,0,136.3455,193.4754,60.0664,-0.6831,-11.2414
1/30/2018 4:00,-31.327,-16.9869,-27.7868,0,0,135.5814,192.1488,58.9736,-0.1791,-11.2431
1/30/2018 5:00,-31.1424,-17.0095,-27.6934,0,0,145.513,193.0221,54.9638,-0.3828,-11.2417
1/30/2018 6:00,-29.9921,-17.0261,-27.0352,0,0,171.1851,197.4088,42.6196,-0.9962,-11.2405
1/30/2018 7:00,-29.4288,-17.0475,-26.5122,0,0,169.7371,199.149,38.5491,-1.1827,-11.2453
1/30/2018 8:00,-29.2877,-17.0687,-25.5991,0,0,165.0207,199.4573,43.7094,-0.6836,-11.2493
1/30/2018 9:00,-28.7363,-17.0854,-25.7943,0,0,174.403,201.5044,41.0732,-1.5089,-11.2446
1/30/2018 10:00,-28.0183,-17.1022,-24.9532,0,0,182.4449,204.0624,33.5747,-1.0667,-11.2529
1/30/2018 11:00,-28.0887,-17.1274,-24.8739,0,0,165.6976,203.3349,36.4902,-0.9988,-11.246
1/30/2018 12:00,-27.9952,-17.1467,-24.5244,0,0,168.9589,203.7366,29.9513,-0.895,-11.2509
1/30/2018 13:00,-28.0431,-17.1614,-24.5361,0,0,169.2701,203.5894,39.9759,-1.1347,-11.2444
1/30/2018 14:00,-27.5983,-17.1801,-24.3945,1.1938,0.9945,182.8598,205.4397,25.4697,-0.3884,-11.2456
1/30/2018 15:00,-27.9995,-17.1906,-24.7683,3.2302,2.691,172.4874,203.8279,28.4824,-0.4986,-11.2548
1/30/2018 16:00,-29.8114,-17.2039,-25.098,7.0229,5.8505,147.8148,197.2784,32.0226,0.967,-11.2535
1/30/2018 17:00,-30.6836,-17.2196,-27.7637,5.76,4.7985,149.5448,194.5776,33.9608,0.2473,-11.2457
1/30/2018 18:00,-31.0015,-17.2261,-28.5507,2.0372,1.6971,151.6418,193.6455,32.0814,-0.0568,-11.2502
1/30/2018 19:00,-30.6736,-17.2423,-28.6515,0,0,164.0779,195.0466,33.7038,-0.8533,-11.2514
1/30/2018 20:00,-29.95,-17.2446,-27.5427,0,0,166.8262,197.4068,32.297,-0.4948,-11.2574
1/30/2018 21:00,-30.7138,-17.2675,-28.6716,0,0,150.0644,194.5024,34.5347,-1.3854,-11.2535
1/30/2018 22:00,-31.7351,-17.2718,-29.0447,0,0,143.7945,191.1288,41.8274,-0.2889,-11.2479
1/30/2018 23:00,-31.7247,-17.2814,-29.0204,0,0,144.494,191.1829,41.4266,-0.4274,-11.2595
1/31/2018 0:00,-32.34,-17.2917,-28.7454,0,0,139.4089,189.132,47.0646,0.5462,-11.2616
1/31/2018 1:00,-32.4992,-17.3106,-29.4203,0,0,143.3252,188.7621,43.5004,0.2111,-11.2552
1/31/2018 2:00,-32.4256,-17.3211,-29.3816,0,0,143.5942,188.9959,41.3948,0.0745,-11.2522
1/31/2018 3:00,-32.3914,-17.3358,-29.0503,0,0,141.3194,189.0317,50.0566,0.212,-11.2494
1/31/2018 4:00,-32.677,-17.3484,-29.4718,0,0,136.2894,188.0057,48.2945,-0.0876,-11.2521
1/31/2018 5:00,-33.1065,-17.3673,-29.8521,0,0,132.1557,186.5706,51.8966,0.0145,-11.256
1/31/2018 6:00,-32.7859,-17.3862,-28.6698,0,0,131.0562,187.5172,63.0106,0.084,-11.2587
1/31/2018 7:00,-33.4566,-17.4009,-30.3363,0,0,129.4967,185.4286,52.3532,-0.4763,-11.2658
1/31/2018 8:00,-33.7307,-17.424,-30.8101,0,0,129.2411,184.5911,52.428,-0.385,-11.2641
1/31/2018 9:00,-32.8792,-17.4446,-29.3432,0,0,130.0002,187.2035,68.0171,-0.1743,-11.2642
1/31/2018 10:00,-31.73,-17.464,-27.8758,0,0,130.9295,190.7597,75.8866,-0.7038,-11.2619
1/31/2018 11:00,-31.4278,-17.4821,-27.8879,0,0,131.9162,191.7256,73.2891,-1.3505,-11.258
1/31/2018 12:00,-30.9696,-17.5104,-27.5823,0,0,137.4519,193.32,66.4211,-1.7972,-11.2586
1/31/2018 13:00,-31.2833,-17.5355,-27.8748,0,0,134.1573,192.2423,65.9434,-1.5535,-11.2553
1/31/2018 14:00,-31.002,-17.5555,-27.6338,1.1941,0.9949,135.8622,193.1742,68.2346,-1.5446,-11.2604
1/31/2018 15:00,-30.1117,-17.5777,-27.0455,5.9698,4.9742,149.4522,196.3753,60.6916,-1.6591,-11.2618
1/31/2018 16:00,-29.153,-17.5978,-25.9186,9.4109,7.8415,159.1015,199.7096,58.6263,-2.2543,-11.2642
1/31/2018 17:00,-28.0384,-17.6171,-25.2675,7.2336,6.0273,192.9291,204.3198,38.4045,-1.7249,-11.2615
1/31/2018 18:00,-25.9439,-17.6348,-23.9953,1.7553,1.4626,210.1516,211.703,33.1437,-3.7445,-11.259
1/31/2018 19:00,-25.1938,-17.6578,-23.3638,0,0,204.972,214.0498,29.3918,-3.3097,-11.2575
1/31/2018 20:00,-26.8038,-17.6748,-24.0644,0,0,145.2256,206.9192,50.58,-2.8534,-11.2613
1/31/2018 21:00,-27.8833,-17.7002,-25.7496,0,0,128.9684,202.8951,58.5345,-3.6543,-11.2666
1/31/2018 22:00,-28.6034,-17.7171,-26.3722,0,0,126.3739,200.4947,58.1901,-2.6768,-11.2598
1/31/2018 23:00,-28.413,-17.7321,-26.1203,0,0,126.188,201.0993,69.182,-3.7454,-11.2581
2/1/2018 0:00,-28.6672,-17.7358,-26.4693,0,0,124.8424,200.2393,63.4309,-3.7946,-11.2652
2/1/2018 1:00,-28.6865,-17.7548,-26.7388,0,0,125.5411,200.1977,63.0737,-4.7027,-11.2585
2/1/2018 2:00,-28.4725,-17.7548,-26.0377,0,0,125.9792,200.9004,71.676,-4.2873,-11.2563
2/1/2018 3:00,-28.0575,-17.7548,-26.0631,0,0,126.416,202.2539,64.9594,-5.606,-11.2504
2/1/2018 4:00,-28.2163,-17.7614,-25.8707,0,0,126.4689,201.7418,72.0158,-3.6974,-11.2538
2/1/2018 5:00,-27.3921,-17.7745,-25.1099,0,0,127.6761,204.4566,72.2747,-3.7901,-11.252
2/1/2018 6:00,-26.2875,-17.7869,-24.2699,0,0,129.6346,208.1456,70.353,-3.7164,-11.2479
2/1/2018 7:00,-25.3486,-17.7873,-23.4041,0,0,132.8227,211.3676,69.2482,-3.6738,-11.2471
2/1/2018 8:00,-24.1612,-17.7873,-22.4943,0,0,138.0229,215.5277,64.4666,-5.6021,-11.2448
2/1/2018 9:00,-23.095,-17.7897,-21.0392,0,0,149.7138,219.5257,67.4596,-4.3828,-11.249
2/1/2018 10:00,-20.0928,-17.7934,-17.5507,0,0,173.2568,230.7561,84.199,-4.173,-11.2443
2/1/2018 11:00,-18.4535,-17.7908,-15.7342,0,0,200.8855,237.4761,78.0108,-6.6515,-11.2388
2/1/2018 12:00,-17.3424,-17.7911,-14.185,0.2805,0.2338,224.4763,242.2481,58.9104,-8.7689,-11.2412
2/1/2018 13:00,-15.9489,-17.7909,-12.9508,0.2805,0.2338,239.6364,247.8776,56.1966,-11.8804,-11.2359
2/1/2018 14:00,-17.1599,-17.7742,-13.5467,0.631,0.5259,220.9581,242.8439,19.8847,-3.5075,-11.2387
2/1/2018 15:00,-18.7405,-17.7712,-16.1301,2.875,2.396,234.4793,237.4375,4.729,-0.5664,-11.229
2/1/2018 16:00,-20.164,-17.7657,-20.0391,4.5587,3.7993,224.5835,232.0328,-0.4037,-2.0588,-11.2371
2/1/2018 17:00,-20.7733,-17.7374,-20.7738,5.7521,4.7939,228.7928,229.9906,0.6756,-1.3351,-11.2357
2/1/2018 18:00,-20.6749,-17.7196,-20.1453,2.4554,2.0464,228.7521,230.3377,NaN,NaN,-11.2306
2/1/2018 19:00,-20.4699,-17.696,-19.7828,0,0,230.9548,231.131,4.6727,-2.2153,-11.2317
2/1/2018 20:00,-20.5772,-17.6684,-19.8324,0,0,227.3477,230.6423,3.8889,-1.351,-11.2444
2/1/2018 21:00,-21.0032,-17.6388,-20.375,0,0,226.9203,229.1225,0,0,-11.241
2/1/2018 22:00,-21.2804,-17.6104,-20.9415,0,0,228.1483,228.1836,0,0,-11.2372
2/1/2018 23:00,-22.0913,-17.5787,-22.1192,0,0,224.6801,225.244,-0.1118,-0.2962,-11.2394
2/2/2018 0:00,-22.6086,-17.5549,-22.7654,0,0,221.7926,223.3608,-1.0368,-2.8659,-11.2309
2/2/2018 1:00,-22.773,-17.5259,-22.5268,0,0,222.0061,222.7991,3.201,-3.6058,-11.2415
2/2/2018 2:00,-23.5518,-17.4944,-23.2917,0,0,219.1402,220.039,2.4051,-2.4087,-11.2365
